audiocap_id,youtube_id,start_time,caption
18565,6juBjRUYGSs,330,"A person talking, clicking, and typing"
38609,HM5jtkVJNhU,30,Ducks quacking and a man talking
38600,HLuSaj8FkY4,30,A man speaks while an engine works and objects are tapped
38605,HM1M_c2o06k,60,A kid cries as a man is talking in the distance followed by a man laughing
38607,HM2cskmdTj8,16,As vehicles go by on the road a musical horn sound off a tune
83438,lGobidXhUdc,10,A drill drills through a surface rapidly and then squeaks
63799,YAW2vMKV9pw,50,Rapid clicks from computer keyboard typing
52707,QVNCjlNsysI,20,A muted engine sound is accompanied by an irregular rattle
27824,BF6-iTkCyxc,30,"A mid-size motor is idling, vibrating and knocking"
27825,BFAa5nh2O_c,30,Clanking and clinking
27820,BF1KkbstHUA,90,Man speaking and vehicle noise
27821,BF2hpu1PU08,30,A man speaking
27822,BF5-cXvdNSI,30,A man speaking
27823,BF5iT-uPfno,30,A man speaking
797,-I6WHhIuts0,30,"Speech, speaking, male"
795,-I2wwE7WFOU,24,Cat meowing and clicking noise
793,-I1upuU0HXs,16,A cat is making noise and then a vehicle drives by
792,-I1oyppakM0,21,A man speaks and then water stream sound
83383,lEHJVvqWb-Q,500,Some insects fly then a man sighs and birds tweets far away
799,-I9Uoy0uS5M,30,Starting of an engine
798,-I777qzddsc,30,A rumble and then a hiss
71571,ceEf5FNGD2g,340,White noise followed by a loud horn honking twice
71570,ceEePagd0Xg,60,A woman squeaking then hiccuping followed by an infant laughing
71577,ceIFbXtedZw,20,Multiple bells ringing male voice distant in background
46234,MIQoPiyOI8k,30,Something pops and then kids laugh and gasp followed by a man speaking
77709,h67H_nIyYt0,20,"An aircraft motor is running and decelerates, and rhythmic whirring, vibration and whooshing are present"
73200,dnpnrlLGVLw,90,"A motorcycle decelerates, and then accelerates and revs loudly"
42979,K9GSIzTpA4c,22,"An emergency vehicle passe by, sounds the siren and honks the horn while rain pours in the background"
42548,Jt3hxwZrXzE,0,A man speaks then banging of metal followed by animal grunts
15139,5BZAJuIqqSI,24,Very heavy rainfall
15138,5BYjO-ydBg0,30,"Several ducks quack, people talk"
23501,98y_-mGbBBk,300,Wind blowing and ocean waves flowing gently
15133,5BPn_JSMNg0,8,"Rhythmic thumping occurs, then a tap and a click"
15132,5BNedClv9kQ,30,A young boy speaks and water is gurgling
62213,X35Kq-izAeg,30,Man talking followed by pigeons walking and flapping
15130,5BLQ53e9BJo,70,People speak and wind blows as a car engine revs
15135,5BT1UhqoSEU,30,Two men are having a conversation then an engine is started up
15134,5BRITqoxrJ4,400,"Distant humming of an engine grows louder, bugs chirp, and wind blows"
77934,hFiHkCsoU7A,30,Fan followed by a spraying
31768,DKghJa7m_MU,21,Clip-clop of horse and loud voice talking and laughing
39554,Hy8lBFgMmJE,10,Light static followed by loud static
33894,ETXMll5dC8Q,7,An idle vehicle engine running
78118,hO_9E1WZmao,23,"A tapping noise, a woman and man talks, and a baby cries"
33893,ETWevns6YXg,30,A man narrates a speech on a loudspeaker
78111,hO71Lk2CFd4,0,A vehicle horn plays a song
76089,fwuIwzCaPjI,170,Sizzling followed by a woman speaking
90197,qI-bOZAnrxE,30,A man is speaking with low clinking in the background
88523,p3KhsZnVtBc,0,Some faint hissing followed by two quick honks of a car horn
88527,p3VC1p3XTdU,10,"The wind blows, footsteps shuffle along a path and a car door is opened and closed twice"
34041,EZW-UA7Swh0,30,A horse moves with a steady clip-clop as crickets chirp in the background
72210,d5RszXSSfZE,170,Rustling with constant hisses
101575,z4sX27TnCxs,20,Water flowing and splashing followed by a man speaking
34049,E_2v6a6ybaI,10,A toilet flushing and a baby crying
31490,DAjPG5YGDX8,70,A man laughing followed by another man talking then another man talking
31497,DAvTcB127pA,0,A duck quacks many times and then a man talks and a gunshot rings out
38975,HaLSvENGaFE,100,A pet dog rubs an object and then pants quietly
47255,MwetCB3Z1OY,0,Gunfire with people talking
88299,otGDhvAUW7s,50,A child and a woman talk
33066,E02KUbxvDd4,30,A horse neighing in the background
88291,ot0eJyaXnls,20,Young women speaking and laughing
88295,otBMbrrIkXo,0,Someone snores lightly
88296,otCycYRVlpo,30,Two quacks followed by several sounds of wings flapping
42545,JsuJfnmqssM,470,A very short bell ring followed by silence
28652,BdjB0yo-9x0,30,Water splashes as wind blows nearby
44385,L3wCSqsYHfU,20,"A child laughs outside as birds chirp from a distance, and a woman laughs faintly in the background"
4760,0tdPAVBzzOE,120,A female speaking and sneezing
4763,0th3g6AlTJA,8,Large amounts of flowing water
4762,0tgAI98vTwc,30,Group of male speaks while a sudden pop appears
4765,0tmmDFk-lBQ,17,Engine revving and some type of sucking noise
4764,0tkcJH8EqJI,19,Water is splashing down
4766,0tnbGdeER9Y,20,A car engine is revving
4769,0tuG2Djxl3A,30,A child speaks over loud thudding sounds
4768,0tovGTpKPmc,30,Helicopter propellers making noise
77063,gdV58s1yuaQ,21,A man speaks then some insects flies and a spray is triggered while a music is played and then a woman talks
77065,gdbLnmVMqig,210,"Wind noise, followed by a woman talking"
77067,gdcxLbopR6I,250,Racing vehicles accelerating from a distance growing louder than driving by at a high rate
19749,7HYGx4Izozk,30,"Over a distant crowd, a man speaks and another male speaks through a speaker"
19740,7HFpnGdJEgw,300,A race car is speeding up very fast and throttling down
19742,7HII0xcclAQ,30,An alarm that is going off and beeping
19743,7HSTb1PyZpo,30,A man making a speech
19744,7HSpbwWrii0,10,People are speaking then a telephone rings
19746,7HWVQfTFKcU,0,A very loud engine accelerating
19747,7HWbeWU673Q,40,A power tool is being operated
72904,d_YeUmmhGbM,30,People talk in the distance and laugh nearby
28303,BUdjO0-RoBI,30,Music plays continuously
33578,EIcrelV7O5g,8,"Several adults and small children speaking, then a vehicle horn honks in an enclosed space"
98806,wu7KpsAROfo,90,Wind noises with a siren in the background
14977,56vER9_BuR4,120,A man and woman are talking and a baby cries out
44934,LRelPMuIjbU,60,Birds tweet while a woman talks nearby
86843,nmYNuhazgxc,210,A person breathing aloud then speaking as birds chirp in the background
86842,nmXbVThnQgM,10,A loud sustained noise from a large aircraft engine
86840,nmX-oWvziew,210,A baby cries and then a woman speaks while pumping something with air
86845,nmaPS9U_7wA,100,A stream runs and a plane flies overhead
81816,k6yOiAkgrYc,30,Birds chirping and singing with people whispering
80149,irLjsO0wAjA,10,Some knocking and rubbing
42372,JlRG_Y8Arnk,90,A person sniffs and sneezes nearby several times
42374,Jl_pZA_qS6o,250,A man speaks then a bird begins chirping then man begins talking again and the bird chirps once more
42377,Jlr108zJjUg,40,People burping loudly
59025,Uqlm9XL0UwM,30,Audience applauding
98801,wtiScoqyBrY,5,Emergency vehicle siren blowing then woman speaking
54839,RyWcNkMv27Q,130,Stiring clinking then male speaking
10354,39R-FopJW4g,30,A group of birds are cooing
10355,39RxQKpnTVc,7,Dog whimpering and humans laughing
10356,39bUi9FPB6U,80,"Tinkling is occurring, birds are chirping and singing, rustling is present, and a motor runs in the background"
10357,39caNaFxznY,26,"White noise, and an engine trying to turn over, then revving loudly"
10350,39KEKb-8qVA,0,Birds chirping several gunshots men heard yelling
10351,39LGiH91A1g,3,Man talks with birds chirping and dogs barking in the distance
10352,39MgCsgIGu4,19,"An engine rattles, some clicking"
10358,39dMIojveVM,11,A vehicle speeds by while people are talking in the background
10359,39duPP49ILo,30,Several pigeons walking around possibly feeding and cooing
95713,uXWaC53QTuk,30,A baby cries while someone on TV screams
65888,ZZv4dKeq9qI,0,Beeps multiple times
65889,ZZvrcW6SfRo,40,A helicopter propellers spinning
6259,1VYVlzf7yms,110,"A woman speaks, some paper crinkles"
6258,1VVr6_KQGwc,30,"Water runs, a cat groans angrily"
6252,1VPLtD6f3ww,200,A small tool motor buzzes and an adult male speaks
6251,1VPLhdQgQyE,2,Scratching sounds are followed by a meowing cat
6250,1VLiTdN2udY,30,Heavy wave sound with wind blowing and a man talking
6257,1VVh1Gh-e3M,6,Water running followed by wind
6256,1VSLSGXlG1s,440,Screaming in the distance mixed with explosions and gunfire
6255,1VR6cXdPsi4,30,Very loud siren going past
70309,bjDjL8koUSA,30,Loud bangs on metal followed by creaking
70304,bilbFaUyuz0,0,Metal clangs together followed by a man speaking
70307,bj0ER7A8QnY,10,Someone fires a gun multiple times
65880,ZZZ__LWMmL0,180,Some large bells ring
42997,K9xwmQb4hCo,10,A toilet is flushed followed by a man briefly talking
42996,K9pxq6oUhWI,50,Whirring helicopter propellers and pressurized air
42993,K9lmiWhXu1s,0,An engine with squealing brakes followed by a siren passing
832,-J22yBGHHts,30,Someone talks about picking up something at a hardware store
833,-J41lmPgpVg,30,The sound of wind buffeting as sounds of speeding vehicles go by
830,-IzmxeAmmGs,30,Birds singing followed by a duck quacking
831,-J0fLqumm_s,30,The birds are flapping around and landing
45341,LgW6Rr9l32g,370,Insects buzzing followed by a man speaking then a woman speaking
45344,Lgc6iohUbXY,30,Wind blows a vehicles pass by on street
45347,Lgjv58SI4so,70,Whining and whimpering followed by laughter and crying
45348,LgmmLrvL-II,60,"A machine gun fires, two people speak as the gun is loaded"
8542,2QX7_GceNp4,40,"A gun is firing, and whizzing and metal clinking occur"
56369,T-gcfJ5u3S0,330,A man speaks as cars drive in the background
66732,_A8HzWbQKEA,0,A man briefly talks followed by an engine working and a horn being triggered
70948,cAhblk1Tfow,30,A male voice speaks assertively as bursting sound effects are triggered
80854,jOvniWxCPC0,30,A man speaking as glass clanks during sharp scrapping
5248,15gUKMPjP2Y,30,"Wind blows, water splashes, people speak"
1728,-eZih1-3gVE,30,A man is giving a speech near a stream
1729,-ehQwV9uU8s,30,A dog whimpers and then starts to yip
1726,-eVxOV-eoco,30,Water pouring and gurgling
1727,-eZegd8pt-A,110,"Some clanking, bids chirp in the distance"
5247,15g4M0ZQC3w,80,A drill is being used against a metallic surface
1725,-eVdi8PdMh4,50,A train rattles loudly across tracks as the wheels clack
1723,-eNPvQzh-QI,30,"Engines revving up, repeated ticking, music"
1721,-eMB3Xmjio4,30,A car is speeding up as you can hear it coasts along the road
63133,XgdL5l0hfpE,30,An engine revs continuously
40263,IQP-m69Kge0,60,Music is followed by a car revving loudly nearby several times
40267,IQhVtlr_zcY,280,A power tool drilling
14303,4opf0bc3eXY,30,A woman talks loudly
14302,4opHU6j_IOQ,420,Water is running
14301,4oo9pQt8bKI,27,A loud explosion goes off and a man laughs and speaks
14300,4oo170zBAS0,30,A car speeds by
14307,4oxyCXaEt58,2,A truck engine idles loudly then speeds up and idles loudly again
14306,4oxK5pWmTXw,30,A car engine is idling then revved up
14305,4orMS_t1saU,30,"A child is crying and speaking, and an adult female is speaking"
14304,4oqDWPv0AP4,90,A person is whistling and talking
92887,sN-ZWpTvL3E,10,Some birds tweet while an electronic music is played
93874,t7Pz3KRuIww,30,Wind blows as waves crash against a shoreline
14308,4oyLMO10V04,10,A person snoring
93875,t7Ql9vLmIDU,130,Continuous applause followed by silence
94912,twdnno2e6lQ,40,"Boy laughing, followed by cat meowing and girl laughing"
45960,M5rYfOyxWx0,90,Water splashing and buzzing noises with a person talking
17969,6SvYgZrm8xI,260,A small machine quietly hums
17966,6SpyNx75Ruw,11,An engine idles a putters and someone begins talking
53430,R-C4BBOk1-8,10,Typing on a computer keyboard
17964,6SnNgIK_PW4,30,An adult male is speaking informatively
17965,6SpvwR9iWx4,30,Waves crash into the shore
17963,6SmfBfdIEjk,360,"Paper is crinkling, and a young female is speaking"
63349,XpVbU-lVDzE,90,Something pops a few times while in the background there is a low hum followed by two gunshots
66933,_JVyoKbMhx8,50,A man speaks as water runs
66936,_Jb3aI4mFK8,180,A man speaks followed by barking of a dog and some light rustling
66939,_JieEQVJW0w,13,An engine idling
49730,OYftmAQsJ7I,20,Food sizzling while man speaks
78589,hkSx8u0NZKM,30,Wind noise under a microphone with ocean wave sounds
50417,OzwzTM2YcJk,22,"Pops of balloons, a laugh"
96268,v-7q90qWYCk,30,A helicopter engine idles
78586,hkL8djFmU3I,30,A train clatters by on a track and then honks blare and fade in the background
90386,qRMFsjZBjxg,540,A loud machine is rumbling and also squealing as it saws something and then it begins to rattle
38971,HaJjCfNVVi0,30,A helicopter revs up nearby loudly
42709,JzKkzwgwyaM,30,People speak and a child whines and then it is repeated in slow motion
48877,Nz60Via4pGg,30,People speak and laugh while a horse clip-clops on wood
48870,NysGrTGCk5c,0,Camera muffling followed by an idle vehicle engine running
63347,XpHJeD_gMr0,30,Water lightly splashing and trickling as wind blows moderately into a microphone
48872,NyxDJ3k4Euw,30,Steam engine hiss with multiple voices
49849,Od4tR2mAoKM,360,A man speaks followed by several gunshots with wind blowing
48879,NzLQijpBlXU,350,Muffled wind along with waves splashing
82178,kNCpOPS5W0M,230,An infant crying as a person laughs then a woman and man yells
12468,41OjTWuAhFw,30,Train horn then train honk
12464,41HmoShRLyo,0,An object is clicking
12465,41JNauxo3N8,7,A baby is crying loudly
12466,41LCAS35xP8,21,Engine idling noise
12467,41ObCwSN09U,80,Typing noise and person mumbling words
12463,41G_oW9IQrk,20,"Buzzing of a bug, birds chirping"
7777,27Y70wmCSRo,14,Sirens followed by a man speaking over a loudspeaker
7775,27Vho54XD_A,20,An animal snoring
7773,27U-NqlkDqY,30,A man and woman are having a conversation in a foreign language
7772,27M6RPjNdzM,30,A vehicle speeds by
7771,27Los1lbSXY,10,Loud music accompanying large loud motors roaring
36451,G1G-_bBZUNU,20,Man talking while sewing machine runs
7779,27g0rHK9pRA,50,Vehicle running lightly with man speaking
7778,27ZSldfo0fg,60,A helicopter motor is running and accelerating
82282,kSFzNuCWN94,80,Water splashing and trickling
82285,kSJ0DqHzZM4,30,"Gurgling water is in the background followed by a middle aged, low voice male narrating a series of steps"
88880,pJkS2MLSWUE,30,A group of people talking as a kid laughs and yells followed by a woman coughing as ocean waves crash and wind blows into a microphone
88888,pKB2OAe3kK0,310,A woman talks the whole time while liquid boils and the food sizzles
55159,SAeLLm1r280,450,A man talks while tapping some objects
71399,cWr-gTY9Nlo,10,"A truck engine revs up, and then a truck passes by"
52193,Q9GWNx5FV7o,20,A train clanging on the tracks blaring its horn
46775,McyLMwCvzaY,7,A siren is triggered followed by a vehicle moving and objects moving
61953,WrsXDLCQ4wE,25,An engine idles and music plays in the background
84905,mN_SDOINm-4,30,Birds chirping as metal clacks followed by a sewing machine running
19263,73Y-QQcBXJc,50,A train blows its horn for a long time
19262,73WfwgEO89o,27,A motor engine idling then revving up
19261,73Vz2uj8iKY,300,An engine is idling outside and a man speaks
19260,73V8rqGw50c,20,A buzzing noise is going off intermittently
19267,73djRl9XPOY,29,A dog is growling
19266,73cEBs43TIM,260,A helicopters blades are rotating and a man is speaking over them
19265,73c7Hv_1dCI,30,A whistling tune
19264,73_C9SuUYqw,0,A baby moving around outside while a laugh is chuckled followed by a laugh and a goat noise
94677,tkEip_NIoNI,350,A woman speaks as water flows slowly out of a faucet
19269,73gGWJQ9pKw,30,Birds chirp then music begins to play and then an insect begins buzzing
81489,jr13OB2P65c,120,A man is speaking followed by a door squeaking and a man speaks
81480,jqqkuLb5pM0,30,Man speaking then sewing machine running
32282,D_ybMMBhBWQ,180,A heavy engine revving up
81484,jqtW7XUgm2w,20,"Gusty wind, a soft motor"
81485,jqtqV0BQ8GU,30,Rustling and clicking with distant frogs croaking and birds chirping
65567,ZMsrvL3sp00,30,A sewing machine stops and starts sewing as a radio plays in the background
46081,MB-Lcs3YUmE,30,A clock dos ticktock and a siren is triggered
